,Kream번호,제품명,가격,발매가,발매일,브랜드
32591,5998,(GS) Jordan 11 Retro 72-10,155000.0,160.0,2015-12-12T23:59:59Z,Jordan
32592,5975,Jordan 6 Retro Maroon 2015,275000.0,220.0,2015-12-05T23:59:59Z,Jordan
32593,4955,(GS) Jordan 4 Retro Columbia 2015,225000.0,140.0,2015-01-10T23:59:59Z,Jordan
32594,119586,(GS) Jordan 1 Low Alternate Bred Toe Black Gym Red,116000.0,119000.0,정보 없음,Jordan
32595,135256,(GS) Jordan 1 Retro Low OG Black Cement,정보 없음,149000.0,2023-06-23T00:00:00Z,Jordan
32596,135979,(W) Jordan 1 Mid White Black,189000.0,159000.0,2023-06-13T00:00:00Z,Jordan
32597,106874,Jordan Hydro 3 Retro Cement White and University Red,70000.0,79000.0,2023-03-18T00:00:00Z,Jordan
32598,103336,(W) Jordan 1 Elevate Low Iced Lilac Sail,150000.0,169000.0,2023-02-24T00:00:00Z,Jordan
32599,98545,Jordan 1 Mid Game Royal Rush Orange,180000.0,115.0,2023-02-06T00:00:00Z,Jordan
32600,95001,(W) Jordan 1 Low SE Sport Spice Black,145000.0,139000.0,2023-01-07T00:00:00Z,Jordan
32601,84304,Jordan 7 Retro Cardinal 2022,230000.0,249000.0,2022-11-12T00:00:00Z,Jordan
32602,84479,Jordan 1 x Eastside Golf High Golf Burnt Sunrise White,220000.0,200.0,2022-11-10T00:00:00Z,Jordan
32603,84113,Jordan 1 Mid SE Craft Obsidian French Blue,137000.0,159000.0,2022-11-06T00:00:00Z,Jordan
32604,76877,Jordan 1 Mid SE Taxi,139000.0,16500.0,2022-10-07T00:00:00Z,Jordan
32605,73003,Jordan 5 x Paris Saint-Germain Retro Low,127000.0,239000.0,2022-08-10T00:00:00Z,Jordan
32606,56315,(GS) Jordan 1 Mid Dutch Blue,75000.0,139000.0,2022-04-01T00:00:00Z,Jordan
32607,55479,(GS) Jordan 1 Mid SE Black Light Smoke Grey,139000.0,139000.0,2022-03-24T00:00:00Z,Jordan
32608,55472,(TD) Jordan 1 Low Alt White Dutch Blue,84000.0,65000.0,2022-03-24T00:00:00Z,Jordan
32609,54020,Jordan 1 Mid SE Crater Grey Fog,126000.0,159000.0,2022-03-15T00:00:00Z,Jordan
32610,48463,Jordan x Russell Westbrook Honor the Gift Why Not ZER0.5 PF Sail,199000.0,179000.0,2022-02-17T00:00:00Z,Jordan
32611,48226,Jordan 13 Retro Court Purple,220000.0,229000.0,2022-01-08T00:00:00Z,Jordan
32612,43851,(GS) Jordan 1 Mid SE Siempre Familia,70000.0,139000.0,2021-10-29T00:00:06Z,Jordan
32613,39693,(GS) Jordan 4 Retro Tour Yellow,200000.0,169000.0,2021-08-28T00:00:02Z,Jordan
32614,32471,Jordan 1 Low Crimson Tint,177000.0,119000.0,2021-04-02T00:00:06Z,Jordan
32615,29558,(W) Jordan 1 Mid Burgundy Dusty Pink,300000.0,139000.0,2021-02-17T00:00:00Z,Jordan
32616,28694,(GS) Jordan 1 Low SE Pale Vanilla,299000.0,99000.0,2021-01-15T00:00:00Z,Jordan
32617,25576,Jordan 1 Mid SE Court Purple,253000.0,139000.0,2020-09-05T00:00:00Z,Jordan
32618,25435,Jordan 1 Low SE Aurora Green,240000.0,129000.0,2020-08-18T00:00:00Z,Jordan
32619,24766,Jordan AJNT 23 Black Gold,250000.0,299000.0,2020-07-09T00:00:00Z,Jordan
32620,23381,Jordan 1 Retro High OG Black Gym Red Black,179000.0,199000.0,2020-01-18T23:59:59Z,Jordan
32621,23286,Jordan 1 Mid Bred Toe Noble Red,210000.0,110.0,2020-01-01T23:59:59Z,Jordan
32622,23179,Jordan 3 Retro SE Animal Instinct,200000.0,225.0,2019-12-19T23:59:59Z,Jordan
32623,23087,Jordan 1 x Lance Mountain Low SB QS Desert Ore,275000.0,120.0,2019-12-09T23:59:59Z,Jordan
32624,22685,Jordan 1 x Blue The Great Mid SE Fearless,205000.0,130.0,2019-11-09T23:59:59Z,Jordan
32625,21648,Jordan 1 Low SB UNC,550000.0,110.0,2019-08-12T23:59:59Z,Jordan
32626,15019,Jordan 1 Retro High Yellow Ochre,600000.0,160.0,2018-05-09T23:59:59Z,Jordan
32627,14911,Jordan 1 Retro High OG Track Red,590000.0,160.0,2018-05-01T23:59:59Z,Jordan
32628,9761,Jordan 6 Retro Alternate,240000.0,229000.0,2017-03-11T00:00:00Z,Jordan
32629,8144,Jordan 1 Retro High OG Top 3,630000.0,160.0,2016-11-28T23:59:59Z,Jordan
32630,119525,(GS) Jordan 1 Low Black Magic Ember,118000.0,95.0,정보 없음,Jordan
32631,82688,(PS) Jordan 1 Low Alt Black Fire Red,75000.0,7150.0,정보 없음,Jordan
32632,32963,(W) Jordan 1 Low SE Limelight,295000.0,120.0,정보 없음,Jordan
32633,128692,(W) Jordan 1 Low SE Black Dark Obsidian,139000.0,149000.0,2023-05-24T00:00:00Z,Jordan
32634,119585,Jordan 1 Mid SE Magic Ember Sundial,245000.0,135.0,2023-04-21T00:00:00Z,Jordan
32635,113216,(W) Jordan Hex Mule SP University Red,80000.0,79000.0,2023-03-29T00:00:00Z,Jordan
32636,145445,Jordan Hydro 4 Retro Black Tour Yellow,127000.0,65.0,2023-03-03T00:00:00Z,Jordan
32637,108287,Jordan One Take 4 PF Black Red,정보 없음,119000.0,2022-11-22T00:00:00Z,Jordan
32638,79959,Jordan 1 Zoom Air CMFT Black Light Smoke Grey,140000.0,169000.0,2022-10-05T00:00:00Z,Jordan
32639,99018,Jordan XXXVII PF White True Red,140000.0,219000.0,2022-09-19T00:00:00Z,Jordan
32640,99411,Jordan XXXVII PF Light Bone Dark Concord,120000.0,219000.0,2022-09-15T00:00:00Z,Jordan
32641,66549,Jordan 7 Retro Citrus,150000.0,249000.0,2022-06-26T00:00:00Z,Jordan
32642,56058,Jordan 13 Retro Navy,188000.0,239000.0,2022-04-02T00:00:05Z,Jordan
32643,127594,(GS) Jordan 1 Mid Aquatone,128000.0,110.0,2022-03-01T00:00:00Z,Jordan
32644,48319,(GS) Jordan 6 Low Atmosphere,72000.0,149000.0,2022-02-22T00:00:00Z,Jordan
32645,51419,(PS) Jordan 3 Retro Cardinal Red,85000.0,99000.0,2022-02-21T00:00:08Z,Jordan
32646,50097,(GS) Jordan 1 Low Cardinal Red,350000.0,109000.0,2022-01-26T00:00:00Z,Jordan
32647,48785,(GS) Jordan 1 Mid Reverse Bred,170000.0,정보 없음,2022-01-05T00:00:00Z,Jordan
32648,44270,(GS) Jordan 1 Low SE Barcelona,179000.0,109000.0,2021-11-19T00:00:00Z,Jordan
32649,42956,(W) Jordan 1 Mid SE Utility Panda,269000.0,129.0,2021-10-10T00:00:00Z,Jordan
32650,37729,(W) Jordan 1 Low SE Deep Royal Blue,122000.0,129000.0,2021-07-08T00:00:00Z,Jordan
32651,33011,(GS) Jordan 4 Retro University Blue,295000.0,169000.0,2021-04-28T00:00:05Z,Jordan
32652,28517,(W) Jordan 1 Mid Siren Red,150000.0,139000.0,2021-01-12T00:00:00Z,Jordan
32653,26587,Jordan 1 Mid SE Metallic Gold,200000.0,125.0,2020-11-30T00:00:02Z,Jordan
32654,26528,(GS) Jordan 4 Retro OG Fire Red 2020,370000.0,169000.0,2020-11-28T00:00:01Z,Jordan
32655,25875,(W) Jordan 1 Zoom Air CMFT SE Sisterhood,179000.0,179000.0,2020-10-01T00:00:00Z,Jordan
32656,25565,Jordan x Fragment Air Cadence SP Particle Grey,130000.0,159000.0,2020-09-17T00:00:01Z,Jordan
32657,25394,Jordan 1 Retro High Zoom Crater,120000.0,209000.0,2020-09-05T00:00:00Z,Jordan
32658,24745,Jordan 1 Mid SE Hyper Royal,400000.0,139000.0,2020-07-08T00:00:00Z,Jordan
32659,23486,Jordan 3 Retro SE Unite,269000.0,239000.0,2020-04-20T00:00:00Z,Jordan
32660,23672,(GS) Jordan 1 Mid Chicago Black Toe,240000.0,109000.0,2020-04-01T00:00:00Z,Jordan
32661,23219,Jordan 4 Retro Winterized Loyal Blue,245000.0,200.0,2019-12-21T23:59:59Z,Jordan
32662,20873,Jordan 14 x Supreme Retro White,300000.0,248.0,2019-06-13T23:59:59Z,Jordan
32663,18053,(TD) Jordan 1 Retro High Spider-Man Origin Story,260000.0,50.0,2018-12-14T23:59:59Z,Jordan
32664,13929,Jordan 3 Retro Free Throw Line White Cement,510000.0,200.0,2018-02-14T23:59:59Z,Jordan
32665,8109,Jordan 3 Retro OG True Blue 2016,390000.0,220.0,2016-11-25T23:59:59Z,Jordan
32666,6540,Jordan 4 Retro OG White Cement 2016,630000.0,220.0,2016-02-13T23:59:59Z,Jordan
32667,5490,Jordan 1 Retro Shattered Backboard,1290000.0,160.0,2015-06-27T23:59:59Z,Jordan
32668,4695,Jordan 6 Retro Infrared 2014,299000.0,185.0,2014-11-28T23:59:59Z,Jordan
32669,4475,(GS) Jordan 6 Retro Sport Blue,189000.0,120.0,2014-08-30T23:59:59Z,Jordan
32670,142002,Jordan Luka 2 PF Space Hunter,140000.0,정보 없음,정보 없음,Jordan
32671,78728,(GS) Jordan 1 Low Ice Blue,187000.0,95.0,정보 없음,Jordan
32672,149318,Jordan 3 Retro Orewood Brown,정보 없음,239000.0,2023-07-29T00:00:00Z,Jordan
32673,140795,Jordan Tatum 1 PF Pink Lemonade,138000.0,120.0,2023-06-21T00:00:00Z,Jordan
32674,115374,(TD) Jordan 1 Retro High OG Coconut Milk and Sail,80000.0,99000.0,2023-04-22T00:00:00Z,Jordan
32675,113218,Jordan 6 Retro Low Golf White and Bordeaux,199000.0,289000.0,2023-04-04T00:00:00Z,Jordan
32676,99405,Jordan Zion 2 PF Fossil Team Gold,127000.0,159000.0,2022-10-27T00:00:00Z,Jordan
32677,80586,(GS) Jordan 1 Low SE Altitude Green,150000.0,110.0,2022-10-04T00:00:00Z,Jordan
32678,78452,(GS) Jordan 1 Retro Low OG Black and Dark Powder Blue,159000.0,120.0,2022-09-28T00:00:00Z,Jordan
32679,124912,Jordan Play Slide Anthracite University Red,83000.0,45.0,2022-09-27T00:00:00Z,Jordan
32680,74105,(W) Jordan 4 Retro Canyon Purple,258000.0,239000.0,2022-08-18T00:00:00Z,Jordan
32681,68218,Jordan 3 Retro Dark Iris,270000.0,239000.0,2022-07-09T00:00:00Z,Jordan
32682,67861,(W) Jordan 2 x Nina Chanel Abney Retro SE White and Gym Red,160000.0,299000.0,2022-07-08T00:00:00Z,Jordan
32683,93232,Jordan 11 CMFT Low White Black,230000.0,130.0,2022-06-01T00:00:00Z,Jordan
32684,62227,Jordan Legacy 312 Low Chicago Flag,110000.0,140.0,2022-05-01T00:00:00Z,Jordan
32685,97939,Jordan ADG 4 Golf White Black Pure Platinum,169000.0,정보 없음,2022-04-28T00:00:00Z,Jordan
32686,55014,Jordan 1 Mid Paris,190000.0,130.0,2022-03-23T00:00:08Z,Jordan
32687,50756,Jordan 5 Retro Racer Blue,200000.0,239000.0,2022-02-12T00:00:00Z,Jordan
32688,56279,Jordan Zion 1 PF White Dynamic Turquoise,82000.0,139000.0,2022-01-09T00:00:00Z,Jordan
32689,47040,Jordan x SoleFly LS Slide SP Black and Sport Red,80000.0,109000.0,2021-12-17T00:00:03Z,Jordan
32690,47045,Jordan XXXVI Low PF Psychic Energy,145000.0,219000.0,2021-10-22T00:00:00Z,Jordan
32691,38337,(W) Jordan 1 Zoom Air CMFT Team Red,245000.0,169000.0,2021-07-30T00:00:08Z,Jordan
32692,33854,Jordan 13 Retro Gym Red Flint Grey,215000.0,229000.0,2021-05-01T00:00:07Z,Jordan
32693,33891,(PS) Jordan 6 x Travis Scott Retro SP British Khaki,100000.0,99000.0,2021-04-30T00:00:01Z,Jordan
32694,33798,(TD) Jordan 4 Retro University Blue,87000.0,59000.0,2021-04-28T00:00:05Z,Jordan
32695,28045,Jordan 3 Retro Midnight Navy,350000.0,229000.0,2021-03-20T00:00:03Z,Jordan
32696,29404,Jordan 1 Low SE ASW Black,228000.0,129000.0,2021-03-10T00:00:00Z,Jordan
32697,28695,(GS) Jordan 1 Low SE ASW Black,169000.0,109000.0,2021-01-15T00:00:00Z,Jordan
32698,29361,Jordan 1 Mid Grey Camo,750000.0,115.0,2020-12-01T00:00:00Z,Jordan
32699,25385,Jordan x Union Delta Mid Off Noir,269000.0,150.0,2020-10-27T00:00:01Z,Jordan
32700,26090,(W) Jordan 1 Low Gym Red Black White,699000.0,119000.0,2020-10-20T00:00:00Z,Jordan
32701,25983,(W) Jordan 1 Mid Gym Red Black,230000.0,139000.0,2020-10-09T00:00:00Z,Jordan
32702,24551,(GS) Jordan 1 Mid White Gym Red Black,299000.0,109000.0,2020-06-19T00:00:00Z,Jordan
32703,23954,(W) Jordan 11 Retro Low Concord Sketch,200000.0,219000.0,2020-05-30T00:00:00Z,Jordan
32704,23940,(W) Jordan 1 Low UNC University Blue,460000.0,119000.0,2020-04-25T00:00:00Z,Jordan
32705,24085,(W) Jordan 1 Low Triple White 2020,135000.0,90.0,2020-03-27T00:00:00Z,Jordan
32706,23416,Jordan 4 Retro Black Cat 2020,880000.0,229000.0,2020-01-30T23:59:59Z,Jordan
32707,23489,Jordan 1 Mid Royal 2020,120000.0,115.0,2020-01-02T00:00:00Z,Jordan
32708,23054,Jordan 1 Retro High Fearless Zoom,240000.0,175.0,2019-12-07T23:59:59Z,Jordan
32709,22521,(GS) Jordan 1 Retro High OG Shattered Backboard 3.0,400000.0,120.0,2019-10-26T23:59:59Z,Jordan
32710,21093,(PS) Sky Jordan 1 Bred,82000.0,65.0,2019-07-01T23:59:59Z,Jordan
32711,17301,Jordan Legacy 312 Rookie of the Year,219000.0,150.0,2018-11-01T23:59:59Z,Jordan
32712,15632,Jordan 4 x Levi's Retro Black Denim (Levi's Tag),510000.0,225.0,2018-06-30T23:59:59Z,Jordan
32713,11626,Jordan 1 Retro High Flyknit Royal,250000.0,180.0,2017-10-07T23:59:59Z,Jordan
32714,10334,Jordan 11 Retro Low Barons,269000.0,175.0,2017-05-27T23:59:59Z,Jordan
32715,9629,Jordan 1 Retro All Star 2017 Chameleon,299000.0,175.0,2017-02-19T23:59:59Z,Jordan
32716,4474,Jordan 6 Retro Sport Blue 2014,240000.0,170.0,2014-08-30T23:59:59Z,Jordan
32717,120740,(W) Jordan Hex Mule Sea Coral,54000.0,79000.0,정보 없음,Jordan
32718,108288,Jordan One Take 4 PF Lagoon Pulse,99000.0,119000.0,정보 없음,Jordan
32719,72986,(GS) Jordan 1 Mid Taxi,118000.0,119000.0,정보 없음,Jordan
32720,46010,(GS) Jordan 1 Mid Sonics 2021,139000.0,115.0,정보 없음,Jordan
32721,137792,Jordan Crater Slide French Blue,정보 없음,99000.0,2023-06-29T00:00:00Z,Jordan
32722,127605,Jordan 14 Retro Laney,250000.0,239000.0,2023-06-02T00:00:00Z,Jordan
32723,114657,(TD) Jordan 1 Retro High OG Black and Lucky Green,108000.0,99000.0,2023-04-15T00:00:00Z,Jordan
32724,114656,(PS) Jordan 1 Retro High OG Black and Lucky Green,118000.0,109000.0,2023-04-15T00:00:00Z,Jordan
32725,101550,(GS) Jordan 1 Mid SS Muslin Chile Red,정보 없음,149000.0,2023-02-20T00:00:00Z,Jordan
32726,93199,(W) Jordan 5 Retro Dunk on Mars,정보 없음,229000.0,2023-01-14T00:00:00Z,Jordan
32727,86268,(TD) Jordan 11 Retro Little Flex Varsity Red,80000.0,79000.0,2022-12-10T00:00:00Z,Jordan
32728,86267,(PS) Jordan 11 Retro Little Flex Varsity Red,128000.0,89000.0,2022-12-10T00:00:00Z,Jordan
32729,146727,Jordan XXXVII PF Black Multi Color,정보 없음,205.0,2022-12-01T00:00:00Z,Jordan
32730,84324,Jordan 6 Retro Metallic Silver,215000.0,239000.0,2022-11-19T00:00:00Z,Jordan
32731,85403,(GS) Jordan 1 Mid SE Black Starfish,73000.0,139000.0,2022-11-13T00:00:00Z,Jordan
32732,82117,(GS) Jordan 1 Low SE Malachite Black,180000.0,115.0,2022-10-11T00:00:00Z,Jordan
32733,57863,(W) Jordan 1 Low Vivid Green and Black,219000.0,110.0,2022-04-15T00:00:00Z,Jordan
32734,51420,(TD) Jordan 3 Retro Cardinal Red,94000.0,79000.0,2022-02-21T00:00:09Z,Jordan
32735,51580,(GS) Jordan 1 Low SE Chocolate Bliss,228000.0,85.0,2022-02-15T00:00:00Z,Jordan
32736,50205,(PS) Jordan 1 Mid Alt Light Smoke Grey Anthracite,120000.0,79000.0,2022-01-01T00:00:00Z,Jordan
32737,44509,(W) Jordan 1 Acclimate Brown Basalt,180000.0,179000.0,2021-11-03T00:00:00Z,Jordan
32738,42332,(W) Jordan 5 Retro Bluebird,200000.0,229000.0,2021-10-03T00:00:00Z,Jordan
32739,41925,(W) Jordan 1 Zoom Air CMFT Bred,165000.0,169000.0,2021-09-28T00:00:00Z,Jordan
32740,36579,(W) Jordan 6 Retro Gold Hoops,399000.0,229000.0,2021-07-01T00:00:00Z,Jordan
32741,34752,Jordan 7 x Paris Saint-Germain Retro,210000.0,259000.0,2021-05-22T00:00:06Z,Jordan
32742,33938,(GS) Jordan 1 Mid Volt Green Glow,130000.0,109000.0,2021-04-28T00:00:00Z,Jordan
32743,30672,Jordan XXXV PF Greatest Gift,120000.0,209000.0,2021-03-08T00:00:00Z,Jordan
32744,29450,(TD) Jordan 6 Retro Carmine 2021,120000.0,69000.0,2021-02-08T00:00:03Z,Jordan
32745,27325,(GS) Jordan 1 Mid SE Signal Blue,239000.0,119000.0,2020-12-08T00:00:00Z,Jordan
32746,26579,(TD) Jordan 1 Mid Alt Bred Banned 2020,102000.0,59000.0,2020-11-21T00:00:00Z,Jordan
32747,33586,Jordan 1 Low White Lucky Green,239000.0,90.0,2020-10-02T00:00:00Z,Jordan
32748,25596,(GS) Jordan 1 Mid SE Court Purple,199000.0,119000.0,2020-09-08T00:00:00Z,Jordan
32749,24553,(GS) Jordan 1 Low Varsity Red,168000.0,99000.0,2020-06-19T00:00:00Z,Jordan
32750,23748,Jordan 1 Low SE Laser Blue,235000.0,129000.0,2020-03-01T00:00:00Z,Jordan
32751,23596,Jordan 5 Low Golf Fire Red,200000.0,289000.0,2020-02-26T00:00:00Z,Jordan
32752,23093,Jordan 1 Mid Green Toe,250000.0,110.0,2019-12-10T23:59:59Z,Jordan
32753,20905,Jordan 7 x Patta Retro Shimmer,220000.0,200.0,2019-06-15T23:59:59Z,Jordan
32754,7451,Jordan 7 Retro Tinker Alternate,300000.0,190.0,2016-08-06T23:59:59Z,Jordan
32755,7086,Jordan 11 Retro Low Navy Gum,370000.0,170.0,2016-06-04T23:59:59Z,Jordan
32756,5781,Jordan 1 Retro UNC,700000.0,160.0,2015-10-10T23:59:59Z,Jordan
32757,122996,(W) Jordan Delta 3 Low Coconut Milk Sail,정보 없음,169000.0,정보 없음,Jordan
32758,117856,Jordan 3 Retro SE Archeo Brown,151000.0,정보 없음,정보 없음,Jordan
32759,82994,(GS) Jordan 1 Low Cherrywood Red,259000.0,109000.0,정보 없음,Jordan
32760,81724,Jordan Luka 1 PF Bright Crimson,147000.0,129000.0,정보 없음,Jordan
32761,142211,(W) Jordan 2 Retro Low Varsity Royal,정보 없음,189000.0,2023-07-06T00:00:00Z,Jordan
32762,138109,(GS) Jordan 1 Low White Aquatone,120000.0,119000.0,2023-05-19T00:00:00Z,Jordan
32763,117422,(GS) Jordan 3 Retro True Blue and Copper,171000.0,189000.0,2023-04-29T00:00:00Z,Jordan
32764,115375,Jordan 13 Retro Black Flint,200000.0,229000.0,2023-04-22T00:00:00Z,Jordan
32765,108604,Jordan 2 Retro Low Melon Tint,110000.0,189000.0,2023-03-24T00:00:00Z,Jordan
32766,99665,Jordan 1 Zoom Air CMFT 2 Desert Melon Tint,119000.0,179000.0,2023-02-06T00:00:00Z,Jordan
32767,93500,(PS) Jordan 1 Retro High OG True Blue,107000.0,109000.0,2023-01-14T00:00:00Z,Jordan
32768,91179,(W) Jordan 1 Mid SE Ice Blue Black,86000.0,169000.0,2022-12-21T00:00:00Z,Jordan
32769,89972,Jordan 7 Retro SE Olive,189000.0,249000.0,2022-12-17T00:00:00Z,Jordan
32770,90965,Jordan Luka 1 Next Nature PF Light Orewood Brown,116000.0,129000.0,2022-12-06T00:00:00Z,Jordan
32771,108286,Jordan Max Aura 4 White,110000.0,149000.0,2022-11-28T00:00:00Z,Jordan
32772,80633,Jordan 1 Low Triple Black 2022,298000.0,110.0,2022-09-27T00:00:00Z,Jordan
32773,74718,Jordan 1 Mid SE Craft Black Cement Grey,140000.0,159000.0,2022-08-26T00:00:00Z,Jordan
32774,71398,(GS) Jordan 3 Retro Fire Red 2022,229000.0,179000.0,2022-08-01T00:00:01Z,Jordan
32775,64165,(W) Jordan 1 Low SE Rush Orange Black,153000.0,139000.0,2022-06-14T00:00:00Z,Jordan
32776,64596,Jordan Delta 3 Pink Foam,129000.0,189000.0,2022-06-10T00:00:00Z,Jordan
32777,69707,Jordan XXXVI PF Year of the Tiger,199000.0,219000.0,2022-05-19T00:00:00Z,Jordan
32778,59928,(GS) Jordan 1 Mid SE White Black Bleached Coral,207000.0,139000.0,2022-05-03T00:00:00Z,Jordan
32779,55082,(GS) Jordan 1 Mid SE White Washed Teal,170000.0,139000.0,2022-03-21T00:00:00Z,Jordan
32780,55330,(GS) Jordan 1 Mid White Onyx,189000.0,100.0,2022-03-18T00:00:00Z,Jordan
32781,53436,(W) Jordan 1 Zoom Air CMFT Purple Black,158000.0,135.0,2022-03-13T00:00:00Z,Jordan
32782,41200,(W) Jordan 14 Retro Low Red Lipstick,135000.0,209000.0,2021-09-16T00:00:00Z,Jordan
32783,38175,(GS) Jordan 1 Low Black Very Berry,129000.0,정보 없음,2021-07-20T00:00:00Z,Jordan
32784,37348,(W) Jordan 1 Zoom Air CMFT Lemon Twist,159000.0,125.0,2021-07-08T00:00:01Z,Jordan
32785,37501,(W) Jordan 1 Mid SE Iron Purple,130000.0,159000.0,2021-07-05T00:00:00Z,Jordan
32786,34037,(W) Jordan 1 Mid SE Sesame,235000.0,139000.0,2021-05-14T00:00:00Z,Jordan
32787,33677,(GS) Jordan 1 Mid Tropical Twist,300000.0,109000.0,2021-04-28T00:00:06Z,Jordan
32788,32658,(W) Jordan 1 Low Panda,630000.0,119000.0,2021-04-28T00:00:00Z,Jordan
32789,30616,(W) Jordan 1 Mid LX Opti Yellow,219000.0,139000.0,2021-02-27T00:00:00Z,Jordan
32790,30020,(W) Jordan 1 Low Siren Red,195000.0,119000.0,2021-02-10T00:00:00Z,Jordan
32791,26554,(W) Jordan 1 Zoom Air CMFT Summit Sail,350000.0,169000.0,2020-12-01T00:00:00Z,Jordan
32792,26187,Jordan 5 Retro SE What The,223000.0,239000.0,2020-11-07T00:00:00Z,Jordan
32793,25384,Jordan x Union Zoom '92 Guava Ice,180000.0,179000.0,2020-10-27T00:00:02Z,Jordan
32794,25065,Jordan 3 Retro SE Denim Fire Red,265000.0,239000.0,2020-08-19T00:00:00Z,Jordan
32795,23814,Jordan 5 Retro Top 3,253000.0,239000.0,2020-06-13T00:00:00Z,Jordan
32796,23961,(W) Jordan 1 Mid Alternate Swooshes,275000.0,115.0,2020-04-08T00:00:00Z,Jordan
32797,24087,Jordan 1 Low SE Cyber Green,179000.0,100.0,2020-04-06T00:00:00Z,Jordan
32798,23138,(TD) Jordan 11 Retro Bred 2019,150000.0,70.0,2019-12-14T23:59:59Z,Jordan
32799,23055,Jordan 1 x Clot Mid SE Fearless Edison Chen,469000.0,130.0,2019-12-07T23:59:59Z,Jordan
32800,22886,(GS) Jordan 1 Retro High OG Bloodline,370000.0,120.0,2019-11-29T23:59:59Z,Jordan
32801,22735,Jordan 1 x Ghetto Gastro Low React Fearless,150000.0,160.0,2019-11-14T23:59:59Z,Jordan
32802,22037,(W) Jordan 4 Retro Fossil,550000.0,190.0,2019-09-19T23:59:59Z,Jordan
32803,21824,Jordan 1 Mid Johnny Kilroy,145000.0,110.0,2019-09-01T23:59:59Z,Jordan
32804,20787,Jordan Legacy 312 Low Tech Grey,127000.0,130.0,2019-06-05T23:59:59Z,Jordan
32805,19255,(GS) Jordan 6 Retro Infrared 2019,230000.0,140.0,2019-02-16T23:59:59Z,Jordan
32806,8262,(PS) Jordan 11 Retro Space Jam 2016,109000.0,90.0,2016-12-10T23:59:59Z,Jordan
32807,7189,Jordan 8 Retro Confetti,280000.0,250.0,2016-06-25T23:59:59Z,Jordan
32808,6790,Jordan 4 Retro Pony Hair Black,700000.0,400.0,2016-04-09T23:59:59Z,Jordan
32809,6382,(GS) Jordan 4 Retro Alternate 89,200000.0,140.0,2016-01-02T23:59:59Z,Jordan
32810,5357,Jordan 7 Retro Hare 2015,260000.0,190.0,2015-05-16T23:59:59Z,Jordan
32811,5094,Jordan 4 Retro Oreo 2015,387000.0,219000.0,2015-02-21T23:59:59Z,Jordan
32812,4807,Jordan 1 x Fragment Retro High OG,3300000.0,185.0,2014-12-27T23:59:59Z,Jordan
32813,3531,Jordan 5 Retro Fire Red Black Tongue 2013,390000.0,160.0,2013-08-31T23:59:59Z,Jordan
32814,3009,Jordan 11 Retro Bred 2012,220000.0,180.0,2012-12-21T23:59:59Z,Jordan
32815,116215,(TD) Jordan 1 Low Alt Black Gym Red,정보 없음,69000.0,정보 없음,Jordan
32816,62932,(W) Jordan Sophia Slide Sesame,59000.0,75.0,정보 없음,Jordan
32817,46677,(PS) Jordan 1 Low Alt Light Smoke Grey Black,159000.0,정보 없음,정보 없음,Jordan
32818,143548,(GS) Jordan 2 Retro Low University Blue,정보 없음,159000.0,2023-07-08T00:00:00Z,Jordan
32819,135737,(W) Jordan 2 Retro Low Summit White and Ice Blue,정보 없음,189000.0,2023-06-22T00:00:00Z,Jordan
32820,144583,(GS) Jordan 1 Mid White Gym Red,정보 없음,110.0,2023-06-21T00:00:00Z,Jordan
32821,115364,(PS) Jordan 1 Retro High OG Coconut Milk and Sail,121000.0,109000.0,2023-04-22T00:00:00Z,Jordan
32822,121135,(GS) Jordan 1 Mid Lucky Green,170000.0,110.0,2023-04-12T00:00:00Z,Jordan
32823,113434,Jordan Tatum 1 Zoo,120000.0,139000.0,2023-04-07T00:00:00Z,Jordan
32824,118379,(PS) Jordan 1 Low Alt Black Gym Red,129000.0,60.0,2023-03-19T00:00:00Z,Jordan
32825,97540,Jordan 1 Mid SE Floral,130000.0,159000.0,2023-02-08T00:00:00Z,Jordan
32826,92917,Jordan 9 Retro Light Olive,150000.0,249000.0,2023-01-07T00:00:00Z,Jordan
32827,91547,Jordan 1 Zoom Air CMFT 2 Black Fire Red,157000.0,179000.0,2023-01-07T00:00:00Z,Jordan
32828,92607,(W) Jordan 1 Elevate Low Black Gym Red,109000.0,169000.0,2022-12-21T00:00:00Z,Jordan
32829,80797,(W) Jordan 1 Elevate High Varsity Red,230000.0,179000.0,2022-10-13T00:00:00Z,Jordan
32830,77386,(W) Jordan 1 Mid Chutney Taxi,110000.0,149000.0,2022-10-07T00:00:00Z,Jordan
32831,123561,(W) Jordan 1 Elevate Low SE Exploration Unit,196000.0,135.0,2022-09-23T00:00:00Z,Jordan
32832,75106,(W) Jordan 7 x Bephies Beauty Supply Retro SP Sanddrift,150000.0,249000.0,2022-09-01T00:00:00Z,Jordan
32833,74176,Jordan 14 Retro Light Ginger,145000.0,239000.0,2022-08-24T00:00:00Z,Jordan
32834,73219,Jordan 1 Zoom Air CMFT Citrus,139000.0,169000.0,2022-07-31T00:00:00Z,Jordan
32835,65625,Jordan XXXVI Nitro Taco Jay,220000.0,239000.0,2022-06-17T00:00:00Z,Jordan
32836,57901,(GS) Jordan 6 Retro Washed Denim,154000.0,179000.0,2022-04-22T00:00:00Z,Jordan
